Id,SalePrice
2736,130337.41635852715
2737,112592.14305421231
2738,141307.007261486
2739,163461.46673262012
2740,138841.87257043368
2741,137432.02638941028
2742,168033.01107015746
2743,156084.70859073917
2744,170088.76371320128
2745,143376.8172749251
2746,127926.76493555191
2747,148849.4383220724
2748,126339.52365562928
2749,134878.97447481513
2750,123540.99472745592
2751,133637.459663445
2752,200537.12067004642
2753,140221.71451893752
2754,204545.67687420675
2755,137364.94908159313
2756,97557.83554925828
2757,75679.62235482477
2758,102295.798209731
2759,153036.90107170667
2760,115283.23729503463
2761,142195.42198426966
2762,138973.89929813147
2763,202234.83367194774
2764,169088.93526662875
2765,311009.8467046907
2766,129955.74090648832
2767,85132.3322392079
2768,115076.045992428
2769,122849.65354886958
2770,153426.39831869575
2771,116412.28522647156
2772,110879.57501688988
2773,164105.13861509957
2774,139980.54110237845
2775,112648.67119627657
2776,150078.51265016777
2777,172654.87758661812
2778,118138.7558234501
2779,118173.70531998381
2780,93105.44309081469
2781,98862.11120903562
2782,104020.61654913316
2783,95007.58386495749
2784,129061.33963967263
2785,137239.24435094823
2786,77087.79156008738
2787,129034.81403852924
2788,79102.022836013
2789,174452.5318011546
2790,95382.19711266874
2791,117464.41553177102
2792,72004.12157385479
2793,147792.5836102402
2794,89493.93992661964
2795,118587.34693752493
2796,91122.14522549097
2797,216184.28965303538
2798,108877.2274176276
2799,115922.0068806347
2800,68470.21481714211
2801,108721.11738716606
2802,125942.1638713781
2803,166879.7435240562
2804,124146.50883099702
2805,107653.48242775131
2806,89466.4057665316
2807,162272.35837733946
2808,154648.86556609845
2809,127272.44236630049
2810,122917.82267945113
2811,170960.83397372015
2812,172183.4904342937
2813,171944.74896215068
2814,161477.06424274185
2815,100431.94110496009
2816,231901.54120895275
2817,158464.58325861633
2818,136047.04567265857
2819,181957.0484456838
2820,129516.98923256923
2821,113665.38054680507
2822,196100.71561202238
2823,335680.42252128216
2824,181859.1178474666
2825,165088.1861806175
2826,140046.90891213735
2827,136702.5208862713
2828,213419.29442208583
2829,242049.41490367366
2830,222616.7006537256
2831,171227.40620995607
2832,234771.51130441975
2833,283003.328240908
2834,213812.94088578093
2835,219537.88902840167
2836,193153.5515338301
2837,146941.83253995754
2838,142074.52706140754
2839,181917.6725334729
2840,199731.90787086298
2841,198516.76660732782
2842,229127.20941518253
2843,151535.582052866
2844,175574.31874214657
2845,126897.88907065608
2846,207618.19009286468
2847,200982.85272246713
2848,215757.46215325603
2849,197815.52547571456
2850,286158.1910872136
2851,225781.514534299
2852,239789.72270254113
2853,225910.29420502103
2854,144981.1249270237
2855,205046.291811912
2856,197121.39061079198
2857,188526.93573885213
2858,209363.18951221585
2859,108241.12152394313
2860,125084.369003949
2861,119945.04996608457
2862,210885.5922851004
2863,119914.33675233077
2864,245048.93086915943
2865,146562.5116940111
2866,156846.46582147756
2867,105470.65727005542
2868,95756.36396332852
2869,97164.95888447048
2870,115253.7109086399
2871,78956.36744406943
2872,56964.90709371182
2873,94286.44780975766
2874,137143.43909873426
2875,114724.12213985749
2876,184426.29132370214
2877,139251.0031328188
2878,136696.08806151882
2879,128931.1484536371
2880,101022.0584869138
2881,122324.69189231077
2882,149151.56269171357
2883,175906.2293734801
2884,194195.72687695577
2885,164925.15752639098
2886,218178.47147985164
2887,94302.09510398893
2888,146164.4966920087
2889,62747.97178422911
2890,87153.26295474627
2891,136470.527857226
2892,63603.04479267333
2893,91219.15751684553
2894,60945.0667712918
2895,299812.7697392027
2896,260545.32716623257
2897,215558.44584933718
2898,162439.5760472407
2899,217638.49129818653
2900,159221.66405420328
2901,211335.27872401854
2902,190306.44036254173
2903,331210.39352796564
2904,351166.6862222061
2905,86260.14956214362
2906,205111.75595438833
2907,117633.28307247182
2908,139417.85133926044
2909,161689.1472420721
2910,89056.74405340715
2911,87990.63569595791
2912,153886.08154489644
2913,85911.886172795
2914,86571.92543658394
2915,96078.71028528817
2916,85809.08095911617
2917,159782.81730626588
2918,118078.69149927613
2919,239421.6626700336
